GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
53011040505,2007,405.05,"Clark County, Washington",6223.0,4.65,155.0,8.07,835.0,81711.0,419300.0,26.1,94.26,0.0,2.92,0.16,0.66,0.0,1.99,0.0,2.0,1.0,0.65,1.29,1,0,0
53011040505,2008,405.05,"Clark County, Washington",6223.0,4.65,160.0,8.07,835.0,81711.0,419300.0,26.1,94.26,0.0,2.92,0.16,0.66,0.0,1.99,0.0,4.0,1.0,0.62,2.5,1,0,0
53011040505,2009,405.05,"Clark County, Washington",6223.0,4.65,166.0,8.07,835.0,81711.0,419300.0,26.1,94.26,0.0,2.92,0.16,0.66,0.0,1.99,0.0,8.0,7.0,4.23,4.83,1,0,0
53011040505,2010,405.05,"Clark County, Washington",5584.0,5.02,171.0,9.41,922.0,76676.0,355500.0,26.3,93.23,0.39,2.83,0.5,1.33,0.09,1.5,0.13,1.0,1.0,0.58,0.58,1,0,0
53011040505,2011,405.05,"Clark County, Washington",5993.0,2.19,175.0,8.6,928.0,93649.0,354400.0,29.2,91.42,0.03,3.44,0.65,1.79,0.0,2.32,0.35,2.0,1.0,0.57,1.15,1,0,0
53011040505,2012,405.05,"Clark County, Washington",5993.0,2.19,178.0,8.6,928.0,93649.0,354400.0,29.2,91.42,0.03,3.44,0.65,1.79,0.0,2.32,0.35,2.0,0.0,0.0,1.12,1,0,0
53011040505,2013,405.05,"Clark County, Washington",5993.0,2.19,182.0,8.6,928.0,93649.0,354400.0,29.2,91.42,0.03,3.44,0.65,1.79,0.0,2.32,0.35,2.0,1.0,0.55,1.1,1,0,0
53011040505,2014,405.05,"Clark County, Washington",5993.0,2.19,185.0,8.6,928.0,93649.0,354400.0,29.2,91.42,0.03,3.44,0.65,1.79,0.0,2.32,0.35,3.0,2.0,1.08,1.62,1,0,0
53011040505,2015,405.05,"Clark County, Washington",5993.0,2.19,189.0,8.6,928.0,93649.0,354400.0,29.2,91.42,0.03,3.44,0.65,1.79,0.0,2.32,0.35,4.0,2.0,1.06,2.12,1,0,0
53011040505,2016,405.05,"Clark County, Washington",5993.0,2.19,192.0,8.6,928.0,93649.0,354400.0,29.2,91.42,0.03,3.44,0.65,1.79,0.0,2.32,0.35,2.0,1.0,0.52,1.04,1,0,0
53011040507,2000,405.07,"Clark County, Washington",2118.0,10.11,260.0,33.42,583.0,36059.0,120700.0,22.7,92.92,0.09,2.36,1.89,0.76,0.24,1.75,0.0,8.0,6.0,2.31,3.08,0,0,0
53011040507,2001,405.07,"Clark County, Washington",2118.0,10.11,259.0,33.42,583.0,36059.0,120700.0,22.7,92.92,0.09,2.36,1.89,0.76,0.24,1.75,0.0,9.0,7.0,2.7,3.47,1,0,0
53011040507,2002,405.07,"Clark County, Washington",2118.0,10.11,259.0,33.42,583.0,36059.0,120700.0,22.7,92.92,0.09,2.36,1.89,0.76,0.24,1.75,0.0,17.0,11.0,4.25,6.57,1,0,0
53011040507,2003,405.07,"Clark County, Washington",2118.0,10.11,258.0,33.42,583.0,36059.0,120700.0,22.7,92.92,0.09,2.36,1.89,0.76,0.24,1.75,0.0,12.0,9.0,3.49,4.65,1,0,0
53011040507,2004,405.07,"Clark County, Washington",2118.0,10.11,258.0,33.42,583.0,36059.0,120700.0,22.7,92.92,0.09,2.36,1.89,0.76,0.24,1.75,0.0,13.0,11.0,4.27,5.05,0,0,0
53011040507,2005,405.07,"Clark County, Washington",1892.0,8.56,257.0,26.88,710.0,49226.0,187800.0,26.3,93.92,0.0,4.33,0.0,0.58,0.0,1.16,0.0,11.0,8.0,3.11,4.28,1,0,0
53011040507,2006,405.07,"Clark County, Washington",1892.0,8.56,256.0,26.88,710.0,49226.0,187800.0,26.3,93.92,0.0,4.33,0.0,0.58,0.0,1.16,0.0,12.0,7.0,2.73,4.68,1,0,0
53011040507,2007,405.07,"Clark County, Washington",1892.0,8.56,256.0,26.88,710.0,49226.0,187800.0,26.3,93.92,0.0,4.33,0.0,0.58,0.0,1.16,0.0,19.0,13.0,5.08,7.43,1,0,0
53011040507,2008,405.07,"Clark County, Washington",1892.0,8.56,255.0,26.88,710.0,49226.0,187800.0,26.3,93.92,0.0,4.33,0.0,0.58,0.0,1.16,0.0,4.0,4.0,1.57,1.57,1,0,0
53011040507,2009,405.07,"Clark County, Washington",1892.0,8.56,255.0,26.88,710.0,49226.0,187800.0,26.3,93.92,0.0,4.33,0.0,0.58,0.0,1.16,0.0,8.0,5.0,1.96,3.14,1,0,0
53011040507,2010,405.07,"Clark County, Washington",1998.0,17.24,254.0,32.61,785.0,48875.0,158500.0,28.5,88.59,0.1,6.51,0.75,0.95,0.05,2.95,0.1,4.0,1.0,0.39,1.57,1,0,0
53011040507,2011,405.07,"Clark County, Washington",2289.0,10.42,257.0,35.89,793.0,44412.0,94400.0,27.4,80.47,0.0,12.98,1.53,0.39,0.0,4.63,0.0,9.0,4.0,1.56,3.51,1,0,0
53011040507,2012,405.07,"Clark County, Washington",2289.0,10.42,259.0,35.89,793.0,44412.0,94400.0,27.4,80.47,0.0,12.98,1.53,0.39,0.0,4.63,0.0,11.0,8.0,3.08,4.24,1,0,0
53011040507,2013,405.07,"Clark County, Washington",2289.0,10.42,262.0,35.89,793.0,44412.0,94400.0,27.4,80.47,0.0,12.98,1.53,0.39,0.0,4.63,0.0,10.0,8.0,3.05,3.82,1,0,0
53011040507,2014,405.07,"Clark County, Washington",2289.0,10.42,265.0,35.89,793.0,44412.0,94400.0,27.4,80.47,0.0,12.98,1.53,0.39,0.0,4.63,0.0,10.0,5.0,1.89,3.78,1,0,0
53011040507,2015,405.07,"Clark County, Washington",2289.0,10.42,267.0,35.89,793.0,44412.0,94400.0,27.4,80.47,0.0,12.98,1.53,0.39,0.0,4.63,0.0,11.0,4.0,1.5,4.11,1,0,0
53011040507,2016,405.07,"Clark County, Washington",2289.0,10.42,270.0,35.89,793.0,44412.0,94400.0,27.4,80.47,0.0,12.98,1.53,0.39,0.0,4.63,0.0,18.0,7.0,2.59,6.67,1,0,0
53011040508,2000,405.08,"Clark County, Washington",3576.0,7.91,272.0,20.64,615.0,51447.0,152700.0,26.0,93.48,0.36,1.71,0.78,1.4,0.0,2.21,0.06,10.0,9.0,3.31,3.68,0,0,0
53011040508,2001,405.08,"Clark County, Washington",3576.0,7.91,289.0,20.64,615.0,51447.0,152700.0,26.0,93.48,0.36,1.71,0.78,1.4,0.0,2.21,0.06,8.0,6.0,2.08,2.77,1,0,0
53011040508,2002,405.08,"Clark County, Washington",3576.0,7.91,305.0,20.64,615.0,51447.0,152700.0,26.0,93.48,0.36,1.71,0.78,1.4,0.0,2.21,0.06,18.0,13.0,4.26,5.89,1,0,0
53011040508,2003,405.08,"Clark County, Washington",3576.0,7.91,322.0,20.64,615.0,51447.0,152700.0,26.0,93.48,0.36,1.71,0.78,1.4,0.0,2.21,0.06,7.0,0.0,0.0,2.17,1,0,0
53011040508,2004,405.08,"Clark County, Washington",3576.0,7.91,339.0,20.64,615.0,51447.0,152700.0,26.0,93.48,0.36,1.71,0.78,1.4,0.0,2.21,0.06,18.0,6.0,1.77,5.31,0,0,0
53011040508,2005,405.08,"Clark County, Washington",5874.0,6.01,356.0,20.09,935.0,66641.0,270000.0,26.9,91.39,0.72,2.5,0.54,2.26,0.0,2.4,0.19,9.0,9.0,2.53,2.53,1,0,0
53011040508,2006,405.08,"Clark County, Washington",5874.0,6.01,372.0,20.09,935.0,66641.0,270000.0,26.9,91.39,0.72,2.5,0.54,2.26,0.0,2.4,0.19,8.0,3.0,0.81,2.15,1,0,0
53011040508,2007,405.08,"Clark County, Washington",5874.0,6.01,389.0,20.09,935.0,66641.0,270000.0,26.9,91.39,0.72,2.5,0.54,2.26,0.0,2.4,0.19,8.0,6.0,1.54,2.06,1,0,0
53011040508,2008,405.08,"Clark County, Washington",5874.0,6.01,406.0,20.09,935.0,66641.0,270000.0,26.9,91.39,0.72,2.5,0.54,2.26,0.0,2.4,0.19,12.0,6.0,1.48,2.96,1,0,0
53011040508,2009,405.08,"Clark County, Washington",5874.0,6.01,422.0,20.09,935.0,66641.0,270000.0,26.9,91.39,0.72,2.5,0.54,2.26,0.0,2.4,0.19,16.0,11.0,2.6,3.79,1,0,0
53011040508,2010,405.08,"Clark County, Washington",6310.0,4.42,439.0,19.6,1149.0,69953.0,251600.0,25.1,88.72,0.48,4.85,0.76,2.11,0.17,2.9,0.02,7.0,5.0,1.14,1.59,1,0,0
53011040508,2011,405.08,"Clark County, Washington",6615.0,1.85,448.0,18.34,1166.0,78958.0,243900.0,24.8,90.85,1.56,2.46,0.0,1.66,0.3,3.16,0.0,7.0,5.0,1.12,1.56,1,0,0
53011040508,2012,405.08,"Clark County, Washington",6615.0,1.85,457.0,18.34,1166.0,78958.0,243900.0,24.8,90.85,1.56,2.46,0.0,1.66,0.3,3.16,0.0,6.0,6.0,1.31,1.31,1,0,0
53011040508,2013,405.08,"Clark County, Washington",6615.0,1.85,466.0,18.34,1166.0,78958.0,243900.0,24.8,90.85,1.56,2.46,0.0,1.66,0.3,3.16,0.0,4.0,3.0,0.64,0.86,1,0,0
53011040508,2014,405.08,"Clark County, Washington",6615.0,1.85,474.0,18.34,1166.0,78958.0,243900.0,24.8,90.85,1.56,2.46,0.0,1.66,0.3,3.16,0.0,7.0,7.0,1.48,1.48,1,0,0
53011040508,2015,405.08,"Clark County, Washington",6615.0,1.85,483.0,18.34,1166.0,78958.0,243900.0,24.8,90.85,1.56,2.46,0.0,1.66,0.3,3.16,0.0,6.0,5.0,1.03,1.24,1,0,0
53011040508,2016,405.08,"Clark County, Washington",6615.0,1.85,492.0,18.34,1166.0,78958.0,243900.0,24.8,90.85,1.56,2.46,0.0,1.66,0.3,3.16,0.0,5.0,3.0,0.61,1.02,1,0,0
53011040509,2000,405.09,"Clark County, Washington",2917.0,11.79,484.0,41.47,616.0,33244.0,118800.0,27.6,91.98,0.62,3.43,1.23,0.41,0.17,2.09,0.07,19.0,12.0,2.48,3.93,0,0,0
53011040509,2001,405.09,"Clark County, Washington",2917.0,11.79,490.0,41.47,616.0,33244.0,118800.0,27.6,91.98,0.62,3.43,1.23,0.41,0.17,2.09,0.07,18.0,16.0,3.27,3.67,1,0,0
53011040509,2002,405.09,"Clark County, Washington",2917.0,11.79,496.0,41.47,616.0,33244.0,118800.0,27.6,91.98,0.62,3.43,1.23,0.41,0.17,2.09,0.07,24.0,13.0,2.62,4.84,1,0,0
53011040509,2003,405.09,"Clark County, Washington",2917.0,11.79,502.0,41.47,616.0,33244.0,118800.0,27.6,91.98,0.62,3.43,1.23,0.41,0.17,2.09,0.07,30.0,17.0,3.39,5.98,1,0,0
53011040509,2004,405.09,"Clark County, Washington",2917.0,11.79,508.0,41.47,616.0,33244.0,118800.0,27.6,91.98,0.62,3.43,1.23,0.41,0.17,2.09,0.07,26.0,13.0,2.56,5.12,0,0,0
53011040509,2005,405.09,"Clark County, Washington",3106.0,13.23,514.0,42.67,788.0,38778.0,183600.0,34.2,87.35,0.52,6.99,0.0,1.38,0.0,3.22,0.55,10.0,10.0,1.95,1.95,1,0,0
53011040509,2006,405.09,"Clark County, Washington",3106.0,13.23,520.0,42.67,788.0,38778.0,183600.0,34.2,87.35,0.52,6.99,0.0,1.38,0.0,3.22,0.55,15.0,12.0,2.31,2.88,1,0,0
53011040509,2007,405.09,"Clark County, Washington",3106.0,13.23,526.0,42.67,788.0,38778.0,183600.0,34.2,87.35,0.52,6.99,0.0,1.38,0.0,3.22,0.55,9.0,7.0,1.33,1.71,1,0,0
53011040509,2008,405.09,"Clark County, Washington",3106.0,13.23,532.0,42.67,788.0,38778.0,183600.0,34.2,87.35,0.52,6.99,0.0,1.38,0.0,3.22,0.55,7.0,4.0,0.75,1.32,1,0,0
53011040509,2009,405.09,"Clark County, Washington",3106.0,13.23,538.0,42.67,788.0,38778.0,183600.0,34.2,87.35,0.52,6.99,0.0,1.38,0.0,3.22,0.55,5.0,2.0,0.37,0.93,1,0,0
53011040509,2010,405.09,"Clark County, Washington",2990.0,18.53,544.0,45.64,916.0,38996.0,164000.0,31.5,87.66,0.54,5.92,1.07,0.67,0.07,4.01,0.07,9.0,3.0,0.55,1.65,1,0,0
53011040509,2011,405.09,"Clark County, Washington",3153.0,15.88,555.0,52.27,906.0,42688.0,147700.0,30.9,84.74,0.0,9.01,0.0,0.7,0.51,5.04,0.0,15.0,8.0,1.44,2.7,1,0,0
53011040509,2012,405.09,"Clark County, Washington",3153.0,15.88,565.0,52.27,906.0,42688.0,147700.0,30.9,84.74,0.0,9.01,0.0,0.7,0.51,5.04,0.0,13.0,9.0,1.59,2.3,1,0,0
53011040509,2013,405.09,"Clark County, Washington",3153.0,15.88,576.0,52.27,906.0,42688.0,147700.0,30.9,84.74,0.0,9.01,0.0,0.7,0.51,5.04,0.0,19.0,16.0,2.78,3.3,1,0,0
53011040509,2014,405.09,"Clark County, Washington",3153.0,15.88,587.0,52.27,906.0,42688.0,147700.0,30.9,84.74,0.0,9.01,0.0,0.7,0.51,5.04,0.0,24.0,21.0,3.58,4.09,1,0,0
53011040509,2015,405.09,"Clark County, Washington",3153.0,15.88,597.0,52.27,906.0,42688.0,147700.0,30.9,84.74,0.0,9.01,0.0,0.7,0.51,5.04,0.0,15.0,7.0,1.17,2.51,1,0,0
53011040509,2016,405.09,"Clark County, Washington",3153.0,15.88,608.0,52.27,906.0,42688.0,147700.0,30.9,84.74,0.0,9.01,0.0,0.7,0.51,5.04,0.0,9.0,6.0,0.99,1.48,1,0,0
53011040510,2000,405.10,"Clark County, Washington",3237.71,2.1,157.0,11.06,704.0,58267.14,240795.05,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,6.0,2.0,1.27,3.82,0,0,0
53011040510,2001,405.10,"Clark County, Washington",3237.71,2.1,161.0,11.06,704.0,58267.14,240795.05,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,2.0,1.0,0.62,1.24,1,0,0
53011040510,2002,405.10,"Clark County, Washington",3237.71,2.1,166.0,11.06,704.0,58267.14,240795.05,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,6.0,2.0,1.21,3.62,1,0,0
53011040510,2003,405.10,"Clark County, Washington",3237.71,2.1,170.0,11.06,704.0,58267.14,240795.05,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,5.0,1.0,0.59,2.94,1,0,0
53011040510,2004,405.10,"Clark County, Washington",3237.71,2.1,175.0,11.06,704.0,58267.14,240795.05,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,0.0,0.0,0.0,0.0,0,0,0
53011040510,2005,405.10,"Clark County, Washington",4894.05,2.82,179.0,11.57,828.99,89674.29,416988.84,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,3.0,2.0,1.12,1.68,1,0,0
53011040510,2006,405.10,"Clark County, Washington",4894.05,2.82,183.0,11.57,828.99,89674.29,416988.84,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,3.0,2.0,1.09,1.64,1,0,0
53011040510,2007,405.10,"Clark County, Washington",4894.05,2.82,188.0,11.57,828.99,89674.29,416988.84,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,3.0,1.0,0.53,1.6,1,0,0
53011040510,2008,405.10,"Clark County, Washington",4894.05,2.82,192.0,11.57,828.99,89674.29,416988.84,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,9.0,5.0,2.6,4.68,1,0,0
53011040510,2009,405.10,"Clark County, Washington",4894.05,2.82,197.0,11.57,828.99,89674.29,416988.84,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,10.0,7.0,3.56,5.09,1,0,0
53011040510,2010,405.10,"Clark County, Washington",5032.0,1.71,201.0,10.85,1338.0,87560.0,362800.0,22.7,91.41,0.52,3.04,0.62,1.81,0.08,2.38,0.14,5.0,1.0,0.5,2.49,1,0,0
53011040510,2011,405.10,"Clark County, Washington",5240.0,2.85,205.0,13.39,1334.0,78946.0,339400.0,30.2,94.77,0.0,2.73,1.2,0.82,0.0,0.48,0.0,6.0,4.0,1.96,2.93,1,0,0
53011040510,2012,405.10,"Clark County, Washington",5240.0,2.85,208.0,13.39,1334.0,78946.0,339400.0,30.2,94.77,0.0,2.73,1.2,0.82,0.0,0.48,0.0,3.0,3.0,1.44,1.44,1,0,0
53011040510,2013,405.10,"Clark County, Washington",5240.0,2.85,212.0,13.39,1334.0,78946.0,339400.0,30.2,94.77,0.0,2.73,1.2,0.82,0.0,0.48,0.0,3.0,1.0,0.47,1.42,1,0,0
53011040510,2014,405.10,"Clark County, Washington",5240.0,2.85,215.0,13.39,1334.0,78946.0,339400.0,30.2,94.77,0.0,2.73,1.2,0.82,0.0,0.48,0.0,1.0,1.0,0.47,0.47,1,0,0
53011040510,2015,405.10,"Clark County, Washington",5240.0,2.85,219.0,13.39,1334.0,78946.0,339400.0,30.2,94.77,0.0,2.73,1.2,0.82,0.0,0.48,0.0,8.0,4.0,1.83,3.66,1,0,0
53011040510,2016,405.10,"Clark County, Washington",5240.0,2.85,222.0,13.39,1334.0,78946.0,339400.0,30.2,94.77,0.0,2.73,1.2,0.82,0.0,0.48,0.0,2.0,1.0,0.45,0.9,1,0,0
53011040511,2000,405.11,"Clark County, Washington",1675.99,2.1,37.0,11.06,704.0,58268.02,240799.95,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,0.0,0.0,0.0,0.0,0,0,0
53011040511,2001,405.11,"Clark County, Washington",1675.99,2.1,40.0,11.06,704.0,58268.02,240799.95,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,0.0,0.0,0.0,0.0,1,0,0
53011040511,2002,405.11,"Clark County, Washington",1675.99,2.1,42.0,11.06,704.0,58268.02,240799.95,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,1.0,0.0,0.0,2.39,1,0,0
53011040511,2003,405.11,"Clark County, Washington",1675.99,2.1,44.0,11.06,704.0,58268.02,240799.95,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,2.0,0.0,0.0,4.52,1,0,0
53011040511,2004,405.11,"Clark County, Washington",1675.99,2.1,47.0,11.06,704.0,58268.02,240799.95,16.4,94.12,0.12,1.91,0.53,0.98,0.1,1.99,0.24,1.0,0.0,0.0,2.14,0,0,0
53011040511,2005,405.11,"Clark County, Washington",2533.42,2.82,49.0,11.57,829.0,89676.87,416999.44,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,0.0,0.0,0.0,0.0,1,0,0
53011040511,2006,405.11,"Clark County, Washington",2533.42,2.82,51.0,11.57,829.0,89676.87,416999.44,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,1.0,0.0,0.0,1.94,1,0,0
53011040511,2007,405.11,"Clark County, Washington",2533.42,2.82,54.0,11.57,829.0,89676.87,416999.44,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,1.0,1.0,1.86,1.86,1,0,0
53011040511,2008,405.11,"Clark County, Washington",2533.42,2.82,56.0,11.57,829.0,89676.87,416999.44,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,3.0,2.0,3.56,5.34,1,0,0
53011040511,2009,405.11,"Clark County, Washington",2533.42,2.82,59.0,11.57,829.0,89676.87,416999.44,19.1,93.26,0.96,1.43,0.81,0.74,0.0,2.34,0.47,0.0,0.0,0.0,0.0,1,0,0
53011040511,2010,405.11,"Clark County, Washington",2188.0,6.38,61.0,8.02,1122.0,76107.0,404800.0,28.1,91.04,0.14,3.7,1.42,1.42,0.09,1.83,0.37,3.0,2.0,3.28,4.92,1,0,0
53011040511,2011,405.11,"Clark County, Washington",2307.0,5.7,62.0,14.25,1280.0,73309.0,340400.0,20.8,88.43,0.0,3.03,2.34,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,1,0,0
53011040511,2012,405.11,"Clark County, Washington",2307.0,5.7,63.0,14.25,1280.0,73309.0,340400.0,20.8,88.43,0.0,3.03,2.34,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,1,0,0
53011040511,2013,405.11,"Clark County, Washington",2307.0,5.7,64.0,14.25,1280.0,73309.0,340400.0,20.8,88.43,0.0,3.03,2.34,0.0,0.0,6.2,0.0,1.0,1.0,1.56,1.56,1,0,0
53011040511,2014,405.11,"Clark County, Washington",2307.0,5.7,65.0,14.25,1280.0,73309.0,340400.0,20.8,88.43,0.0,3.03,2.34,0.0,0.0,6.2,0.0,1.0,1.0,1.54,1.54,1,0,0
53011040511,2015,405.11,"Clark County, Washington",2307.0,5.7,66.0,14.25,1280.0,73309.0,340400.0,20.8,88.43,0.0,3.03,2.34,0.0,0.0,6.2,0.0,3.0,2.0,3.03,4.55,1,0,0
53011040511,2016,405.11,"Clark County, Washington",2307.0,5.7,67.0,14.25,1280.0,73309.0,340400.0,20.8,88.43,0.0,3.03,2.34,0.0,0.0,6.2,0.0,2.0,2.0,2.99,2.99,1,0,0
53011040603,2000,406.03,"Clark County, Washington",4135.0,4.59,111.0,8.19,676.0,65094.0,246300.0,27.5,94.2,0.27,1.84,0.68,1.11,0.34,1.57,0.0,8.0,7.0,6.31,7.21,0,0,0
53011040603,2001,406.03,"Clark County, Washington",4135.0,4.59,118.0,8.19,676.0,65094.0,246300.0,27.5,94.2,0.27,1.84,0.68,1.11,0.34,1.57,0.0,1.0,0.0,0.0,0.85,1,0,0
53011040603,2002,406.03,"Clark County, Washington",4135.0,4.59,124.0,8.19,676.0,65094.0,246300.0,27.5,94.2,0.27,1.84,0.68,1.11,0.34,1.57,0.0,1.0,1.0,0.81,0.81,1,0,0
53011040603,2003,406.03,"Clark County, Washington",4135.0,4.59,131.0,8.19,676.0,65094.0,246300.0,27.5,94.2,0.27,1.84,0.68,1.11,0.34,1.57,0.0,3.0,3.0,2.29,2.29,1,0,0
53011040603,2004,406.03,"Clark County, Washington",4135.0,4.59,137.0,8.19,676.0,65094.0,246300.0,27.5,94.2,0.27,1.84,0.68,1.11,0.34,1.57,0.0,4.0,0.0,0.0,2.91,0,0,0
53011040603,2005,406.03,"Clark County, Washington",4487.0,3.66,144.0,8.39,1040.0,76860.0,435800.0,35.3,91.66,0.0,1.09,0.0,1.94,0.89,4.41,0.0,1.0,1.0,0.69,0.69,1,0,0
53011040603,2006,406.03,"Clark County, Washington",4487.0,3.66,151.0,8.39,1040.0,76860.0,435800.0,35.3,91.66,0.0,1.09,0.0,1.94,0.89,4.41,0.0,1.0,1.0,0.66,0.66,1,0,0
53011040603,2007,406.03,"Clark County, Washington",4487.0,3.66,157.0,8.39,1040.0,76860.0,435800.0,35.3,91.66,0.0,1.09,0.0,1.94,0.89,4.41,0.0,5.0,3.0,1.91,3.18,1,0,0
53011040603,2008,406.03,"Clark County, Washington",4487.0,3.66,164.0,8.39,1040.0,76860.0,435800.0,35.3,91.66,0.0,1.09,0.0,1.94,0.89,4.41,0.0,2.0,2.0,1.22,1.22,1,0,0
53011040603,2009,406.03,"Clark County, Washington",4487.0,3.66,170.0,8.39,1040.0,76860.0,435800.0,35.3,91.66,0.0,1.09,0.0,1.94,0.89,4.41,0.0,2.0,1.0,0.59,1.17,1,0,0
53011040603,2010,406.03,"Clark County, Washington",4683.0,4.53,177.0,11.12,1048.0,81542.0,357000.0,24.5,91.86,0.49,2.52,0.47,1.45,0.7,2.5,0.0,1.0,1.0,0.56,0.56,1,0,0
53011040603,2011,406.03,"Clark County, Washington",4584.0,5.67,180.0,10.88,1083.0,80132.0,344000.0,45.9,89.73,0.7,5.54,0.0,1.96,0.17,1.9,0.0,6.0,2.0,1.11,3.34,1,0,0
53011040603,2012,406.03,"Clark County, Washington",4584.0,5.67,182.0,10.88,1083.0,80132.0,344000.0,45.9,89.73,0.7,5.54,0.0,1.96,0.17,1.9,0.0,3.0,1.0,0.55,1.65,1,0,0
53011040603,2013,406.03,"Clark County, Washington",4584.0,5.67,185.0,10.88,1083.0,80132.0,344000.0,45.9,89.73,0.7,5.54,0.0,1.96,0.17,1.9,0.0,2.0,2.0,1.08,1.08,1,0,0
53011040603,2014,406.03,"Clark County, Washington",4584.0,5.67,187.0,10.88,1083.0,80132.0,344000.0,45.9,89.73,0.7,5.54,0.0,1.96,0.17,1.9,0.0,3.0,2.0,1.07,1.6,1,0,0
53011040603,2015,406.03,"Clark County, Washington",4584.0,5.67,190.0,10.88,1083.0,80132.0,344000.0,45.9,89.73,0.7,5.54,0.0,1.96,0.17,1.9,0.0,3.0,0.0,0.0,1.58,1,0,0
53011040603,2016,406.03,"Clark County, Washington",4584.0,5.67,192.0,10.88,1083.0,80132.0,344000.0,45.9,89.73,0.7,5.54,0.0,1.96,0.17,1.9,0.0,2.0,2.0,1.04,1.04,1,0,0
53011040604,2000,406.04,"Clark County, Washington",4425.0,6.66,193.0,13.47,978.0,56148.0,156000.0,17.7,87.05,1.63,3.1,0.61,4.45,0.45,2.67,0.05,3.0,1.0,0.52,1.55,0,0,0
53011040604,2001,406.04,"Clark County, Washington",4425.0,6.66,204.0,13.47,978.0,56148.0,156000.0,17.7,87.05,1.63,3.1,0.61,4.45,0.45,2.67,0.05,4.0,3.0,1.47,1.96,1,0,0
53011040604,2002,406.04,"Clark County, Washington",4425.0,6.66,215.0,13.47,978.0,56148.0,156000.0,17.7,87.05,1.63,3.1,0.61,4.45,0.45,2.67,0.05,2.0,2.0,0.93,0.93,1,0,0
53011040604,2003,406.04,"Clark County, Washington",4425.0,6.66,227.0,13.47,978.0,56148.0,156000.0,17.7,87.05,1.63,3.1,0.61,4.45,0.45,2.67,0.05,4.0,2.0,0.88,1.77,1,0,0
53011040604,2004,406.04,"Clark County, Washington",4425.0,6.66,238.0,13.47,978.0,56148.0,156000.0,17.7,87.05,1.63,3.1,0.61,4.45,0.45,2.67,0.05,9.0,6.0,2.52,3.78,0,0,0
53011040604,2005,406.04,"Clark County, Washington",5347.0,3.43,249.0,13.68,1119.0,81375.0,240500.0,19.0,78.42,1.35,12.7,1.74,2.15,0.0,3.65,0.0,1.0,1.0,0.4,0.4,1,0,0
53011040604,2006,406.04,"Clark County, Washington",5347.0,3.43,260.0,13.68,1119.0,81375.0,240500.0,19.0,78.42,1.35,12.7,1.74,2.15,0.0,3.65,0.0,9.0,5.0,1.92,3.46,1,0,0
53011040604,2007,406.04,"Clark County, Washington",5347.0,3.43,271.0,13.68,1119.0,81375.0,240500.0,19.0,78.42,1.35,12.7,1.74,2.15,0.0,3.65,0.0,2.0,2.0,0.74,0.74,1,0,0
53011040604,2008,406.04,"Clark County, Washington",5347.0,3.43,283.0,13.68,1119.0,81375.0,240500.0,19.0,78.42,1.35,12.7,1.74,2.15,0.0,3.65,0.0,4.0,3.0,1.06,1.42,1,0,0
53011040604,2009,406.04,"Clark County, Washington",5347.0,3.43,294.0,13.68,1119.0,81375.0,240500.0,19.0,78.42,1.35,12.7,1.74,2.15,0.0,3.65,0.0,1.0,1.0,0.34,0.34,1,0,0
53011040604,2010,406.04,"Clark County, Washington",5486.0,6.52,305.0,17.35,1166.0,71780.0,208400.0,27.6,80.26,2.39,7.89,0.49,5.45,0.4,3.06,0.05,1.0,1.0,0.33,0.33,1,0,0
53011040604,2011,406.04,"Clark County, Washington",6171.0,10.86,310.0,17.73,1347.0,70379.0,222900.0,36.8,77.56,2.06,11.91,0.13,3.26,0.0,4.91,0.18,5.0,4.0,1.29,1.62,1,0,0
